Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Code,Depth,Code,Mb,code,Ms1,Code,Ms2,Code,Mw,Code,MD,Code,ML,Code,Mweq,Code
2012,10,27,23,39,0,-91.391,15.801,0,25.5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2012,10,28,10,41,0,-96.454,16.788,0,54.1,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2012,11,7,16,35,50.5,-92.316,14.027,47,17.1,47,0,0,0,0,0,0,7.4,78; 91,0,0,0,0,7.4,164
2012,11,13,17,21,0,-91.533,16.47,0,10,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2012,11,14,0,43,0,-93.517,17.364,0,16.1,0,0,0,4.6,132,0,0,0,0,0,0,0,0,5.1,165
2012,11,15,3,20,22,-100.529,18.183,0,45,0,0,0,0,0,0,0,6.1,163,0,0,6.1,152,6.1,164
2012,11,18,0,37,0,-95.462,18.267,0,16.1,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2012,11,19,11,30,0,-96.397,20.234,0,5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2012,11,19,22,24,0,-93.234,17.774,0,10.4,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2012,11,20,9,23,0,-100.323,16.25,0,16.4,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2012,11,22,1,45,0,-94.029,16.655,0,165.1,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2012,11,24,21,42,0,-109.877,30.178,0,34.3,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2012,11,25,18,22,0,-115.422,31.157,0,20,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2012,11,26,21,14,0,-111.263,26.34,0,12.3,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2012,11,30,18,39,0,-94.592,18.25,0,22.5,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2012,12,3,16,29,0,-97.138,20.278,0,26.8,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2012,12,14,4,36,4,-119.415,31.194,0,15,0,0,0,0,0,0,0,6.3,163,0,0,6.4,152,6.3,164
2012,12,16,10,7,12,-91.457,14.675,0,115.1,0,5.2,128,0,0,0,0,0,0,0,0,0,0,5.7,166
2012,12,18,1,38,0,-95.72,16.028,0,42.5,0,0,0,5.3,132,0,0,0,0,0,0,0,0,5.5,165
2012,12,20,1,10,0,-104.06,19.185,0,8,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2012,12,21,19,24,54,-111.455,27.586,0,10,0,4.7,120,0,0,0,0,0,0,0,0,0,0,5,166
2012,12,27,13,5,2,-109.236,24.246,0,10,0,4.9,120,0,0,0,0,0,0,0,0,0,0,5.3,166
2012,12,28,0,28,14,-88.163,26.814,0,10,0,0,0,0,0,0,0,0,0,0,0,4,141,3.9,168
2012,12,30,10,29,58.4,-92.517,13.31,0,35,0,4.6,128,0,0,0,0,0,0,0,0,0,0,4.9,166
2012,12,31,1,15,0,-92.673,15.211,0,82.8,0,0,0,5.2,132,0,0,0,0,0,0,0,0,5.4,165
2013,1,5,0,39,0,-115.297,32.431,0,14.5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,1,6,18,24,44,-95.02,16.87,0,55,0,5.2,128,0,0,0,0,0,0,0,0,0,0,5.7,166
2013,1,8,15,50,8,-104.936,15.249,0,35,0,0,0,0,0,0,0,5,156,0,0,0,0,5,164
2013,1,8,17,53,31,-104.724,14.736,0,1,0,4,119,0,0,0,0,0,0,0,0,0,0,4,166
2013,1,11,16,30,0,-92.874,14.609,0,28,0,0,0,5.4,132,0,0,0,0,0,0,0,0,5.6,165
2013,1,13,16,28,26.2,-110.103,25.891,0,10,0,0,0,0,0,0,0,5.7,163,0,0,0,0,5.7,164
2013,1,16,2,15,0,-97.505,19.233,0,29.9,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,1,18,15,31,0,-96.925,15.607,0,16.1,0,0,0,4.6,132,0,0,0,0,0,0,0,0,5.1,165
2013,1,21,4,33,5,-87.38,13.365,0,35,0,3.8,120,0,0,0,0,0,0,0,0,0,0,3.8,166
2013,1,22,18,29,0,-106.197,21.009,0,8.1,0,0,0,4.6,132,0,0,0,0,0,0,0,0,5.1,165
2013,1,25,2,0,0,-108.39,19.235,0,10,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,1,30,19,52,0,-114.381,31.669,0,14.9,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,1,30,22,43,0,-101.418,18.605,0,81.3,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,2,4,5,10,0,-94.545,14.729,0,16,0,0,0,4.3,132,0,0,0,0,0,0,0,0,5,165
2013,2,5,1,35,0,-91.082,16.647,0,117,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,2,8,1,24,0,-100.475,20.123,0,6.5,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,2,11,12,39,0,-96.469,21.497,0,16.1,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,2,14,3,17,0,-116.293,31.8,0,10,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,2,20,21,23,0,-103.989,18.504,0,3.2,0,0,0,5.6,132,0,0,0,0,0,0,0,0,5.7,165
2013,2,23,4,40,0,-117.643,32.158,0,10,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,2,24,8,37,0,-93.739,14.819,0,53.4,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,2,26,7,9,0,-92.067,17.609,0,20,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,3,11,15,22,38,-92.056,28.045,0,10,0,4.1,120,0,0,0,0,0,0,0,0,0,0,4.2,166
2013,3,12,3,46,0,-94.094,15.769,0,68.6,0,0,0,5,132,0,0,0,0,0,0,0,0,5.3,165
2013,3,15,4,14,0,-104.138,15.426,0,5.9,0,0,0,4.3,132,0,0,0,0,0,0,0,0,5,165
2013,3,21,13,20,0,-106.221,18.566,0,17.6,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,3,25,16,39,7.1,-93.858,14.268,0,28.4,0,4.7,128,0,0,0,0,0,0,0,0,0,0,5,166
2013,3,25,23,2,13,-90.477,14.591,0,193.7,0,5.7,120,0,0,0,0,6.2,163,0,0,0,0,6.2,164
2013,3,26,13,4,0,-98.433,15.861,0,5.3,0,0,0,5.5,132,0,0,0,0,0,0,0,0,5.6,165
2013,3,30,14,3,0,-92.075,16.029,0,39.8,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,4,2,23,58,0,-105.363,19.091,0,17,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,4,5,1,58,48.6,-100.54,17.226,0,35,0,5.3,128,0,0,0,0,0,0,0,0,0,0,5.8,166
2013,4,10,1,21,0,-93.53,16.434,0,135,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,4,10,19,13,0,-87.053,15.865,0,10,0,0,0,5.4,132,0,0,0,0,0,0,0,0,5.6,165
2013,4,12,3,45,9.7,-101.597,17.772,0,37.1,0,5.2,128,0,0,0,0,0,0,0,0,0,0,5.7,166
2013,4,21,13,58,58,-86.973,14.832,0,798.9,0,0,0,0,0,0,0,0,0,0,0,4,145,3.9,168
2013,4,22,1,16,0,-102.28,17.857,0,40.5,0,0,0,6.1,132,0,0,6,163,0,0,0,0,6,164
2013,4,23,2,6,0,-107.171,20.622,0,5,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,5,5,2,52,0,-105.355,19.968,0,20.5,0,0,0,4.4,132,0,0,0,0,0,0,0,0,5,165
2013,5,5,12,58,0,-105.23,30.301,0,15,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,5,5,23,27,0,-92.872,13.841,0,40,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,5,12,7,29,59.4,-91.376,13.476,0,11,0,0,0,0,0,0,0,5.8,163,0,0,0,0,5.8,164
2013,5,12,9,55,0,-103.545,18.913,0,8.2,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,5,15,13,20,0,-89.653,12.324,0,30.1,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,5,18,5,14,0,-114.811,29.348,0,5,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,5,19,1,25,0,-96.466,16.022,0,57.5,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,5,20,0,36,0,-91.406,12.107,0,20,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,5,23,15,29,0,-92.092,16.816,0,17.1,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,5,29,4,57,32,-85.865,16.902,0,10,0,4.2,123,0,0,0,0,0,0,0,0,0,0,4.3,166
2013,6,2,8,33,19,-87.87,16.325,0,10,0,4.3,128,0,0,0,0,0,0,0,0,0,0,4.4,166
2013,6,7,3,17,0,-114.147,30.033,0,18.3,0,0,0,4.6,132,0,0,0,0,0,0,0,0,5.1,165
2013,6,10,20,24,0,-100.579,25.175,0,20,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,6,11,8,7,0,-97.467,16.259,0,29.7,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,6,15,7,23,0,-105.294,21.008,0,15.8,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,6,16,5,19,0,-99.151,18.165,0,55,0,0,0,0,0,0,0,5.9,156,0,0,0,0,5.9,164
2013,6,16,10,48,0,-105.707,18.307,0,10,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,6,18,21,23,0,-98.677,24.591,0,5,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,6,23,1,46,0,-107.963,21.82,0,5,0,0,0,4.6,132,0,0,0,0,0,0,0,0,5.1,165
2013,6,25,8,9,0,-99.984,23.724,0,5,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,6,25,12,6,0,-95.282,14.394,0,10,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,6,26,11,43,0,-113.842,30.453,0,5,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,6,27,8,42,0,-95.233,17.863,0,125.9,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,7,2,17,42,0,-90.703,15.902,0,15,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,7,8,2,52,44,-89.235,13.273,0,77.2,0,5.3,120,0,0,0,0,0,0,0,0,0,0,5.8,166
2013,7,17,12,33,0,-94.74,20.91,0,15,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,7,19,22,33,0,-92.063,15.48,0,206.4,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,7,24,10,0,0,-103.389,18.168,0,8.8,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,7,27,23,30,57,-89.325,15.523,0,6.2,0,0,0,0,0,0,0,0,0,0,0,3.9,151,3.8,168
2013,7,30,13,29,59.8,-92.844,15.831,0,121.9,0,5.4,128,0,0,0,0,0,0,0,0,0,0,5.9,166
2013,7,30,17,31,0,-90.975,11.954,0,20,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,7,31,7,22,0,-92.689,17.766,0,21.1,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,1,8,31,0,-96.83,17.032,0,65.8,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,1,10,24,0,-103.113,14.412,0,5,0,0,0,5.1,132,0,0,0,0,0,0,0,0,5.4,165
2013,8,2,5,41,0,-102.488,18.951,0,97,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,3,12,7,0,-97.995,15.302,0,20,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,3,21,48,0,-101.018,16.62,0,16,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,8,3,52,0,-115.064,31.712,0,16.1,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,11,8,12,0,-116.424,29.902,0,25.1,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,12,15,17,0,-92.505,17.156,0,3.3,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,13,16,50,42,-98.497,16.624,0,31.4,0,5.3,123,0,0,0,0,0,0,0,0,0,0,5.8,166
2013,8,14,12,19,0,-112.308,27.053,0,5,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,14,22,29,0,-113.134,28.471,0,16.1,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,15,17,37,0,-109.641,29.717,0,37.4,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,16,6,35,0,-109.778,25.399,0,10.8,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2013,8,16,16,6,21,-117.942,19.667,0,10,0,4,120,0,0,0,0,0,0,0,0,0,0,4,166
2013,8,21,12,38,29,-99.519,16.857,0,18.9,0,0,0,0,0,0,0,6.2,156,0,0,0,0,6.2,164
2013,8,21,21,2,0,-107.846,19.119,0,5,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,22,16,10,0,-98.628,25.272,0,5,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,23,13,34,0,-105.791,19.242,0,10,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,24,18,58,0,-86.035,15.566,0,10,0,0,0,4.6,132,0,0,0,0,0,0,0,0,5.1,165
2013,8,24,18,59,5,-87.475,15.102,0,0.5,0,4.7,120,0,0,0,0,0,0,0,0,0,0,5,166
2013,8,26,2,24,0,-101.873,16.744,0,2,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,27,18,58,0,-108.616,28.659,0,20,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,29,13,37,0,-106.816,26.994,0,18,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,8,30,2,59,0,-115.53,31.547,0,16,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,2,23,51,15.5,-94.428,31.91,0,4.7,0,0,0,0,0,0,0,4.3,163,0,0,0,0,4.3,164
2013,9,3,12,6,0,-93.335,18.349,0,64.2,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,3,16,14,0,-96.736,20.193,0,15.7,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,9,7,0,13,30,-92.091,14.668,0,74.1,0,5.9,120,0,0,0,0,6.4,163,0,0,0,0,6.4,164
2013,9,10,21,15,0,-96.271,18.05,0,104.4,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,12,3,20,0,-104.909,27.654,0,19.3,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,9,12,6,22,0,-95.541,14.912,0,16.1,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,12,13,3,10,-90.381,13.224,0,48.6,0,0,0,0,0,0,0,5.4,156,0,0,0,0,5.4,164
2013,9,17,15,38,10.7,-94.433,17.224,0,145.6,0,4.6,128,0,0,0,0,0,0,0,0,0,0,4.9,166
2013,9,18,12,43,0,-99.444,16.127,0,5,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,19,21,31,0,-102.344,16.938,0,16,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,20,1,25,0,-94.675,17.715,0,181.5,0,0,0,4.4,132,0,0,0,0,0,0,0,0,5,165
2013,9,20,6,10,0,-117.299,33.257,0,10,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,21,12,16,0,-105.762,27.787,0,1.2,0,0,0,5.4,132,0,0,0,0,0,0,0,0,5.6,165
2013,9,22,2,28,0,-100.37,24.038,0,5.7,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,23,6,45,0,-99.213,20.34,0,3.1,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,23,6,47,0,-94.285,15.22,0,16.1,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,24,4,46,0,-104.789,18.77,0,16.1,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,28,16,31,0,-102.85,18.695,0,16.2,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,9,29,18,40,0,-95.97,19.619,0,15,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,10,2,22,12,0,-113.539,29.119,0,9.6,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2013,10,3,23,52,0,-94.307,14.765,0,20,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,10,6,22,59,0,-109.246,30.372,0,2.5,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,10,9,19,52,0,-110.668,23.368,0,5,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,10,19,15,25,0,-94.386,18.126,0,45.3,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2013,10,19,17,54,55,-110.461,26.087,47,14.1,47,0,0,0,0,0,0,6.6,43,0,0,0,0,6.6,164
2013,10,19,22,14,28,-110.746,25.1,0,10,0,4.2,128,0,0,0,0,0,0,0,0,0,0,4.3,166
2013,10,20,5,38,0,-92.29,19.514,0,5,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2013,10,24,5,0,21.1,-95.552,16.312,0,56.7,0,4.8,128,0,0,0,0,0,0,0,0,0,0,5.1,166
2013,11,6,7,2,0,-91.841,13.023,0,35.7,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,11,7,11,47,16,-112.166,24.029,0,1,0,0,0,0,0,0,0,0,0,0,0,4.2,146,4.1,168
2013,11,9,1,47,0,-99.493,17.54,0,5,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,11,10,3,20,0,-96.287,19.14,0,15.6,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,11,11,9,29,0,-118.177,33.282,0,1,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,11,12,4,10,0,-114.707,29.923,0,19.5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,11,12,21,36,4,-85.115,17.139,0,35,0,4.3,123,0,0,0,0,0,0,0,0,0,0,4.4,166
2013,11,20,9,31,0,-95.715,17.18,0,115.4,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,11,26,7,13,0,-99.275,25.639,0,16.1,0,0,0,4.3,132,0,0,0,0,0,0,0,0,5,165
2013,11,26,10,37,0,-97.471,14.987,0,16.1,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,11,27,3,2,0,-94.172,16.226,0,99.3,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,11,28,12,58,0,-109.272,24.775,0,16.6,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,12,3,16,18,23,-105.224,16.61,0,35,0,4.2,123,0,0,0,0,0,0,0,0,0,0,4.3,166
2013,12,5,13,23,0,-92.422,16.455,0,73.6,0,0,0,0,0,0,0,0,0,4.3,135,0,0,4.2,167
2013,12,5,19,52,0,-97.328,18.199,0,70.4,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2013,12,7,22,56,22,-105.26,17.068,0,10,0,4.3,120,0,0,0,0,0,0,0,0,0,0,4.4,166
2013,12,9,9,23,14,-98.042,32.972,0,4.5,0,0,0,4.3,131,0,0,0,0,0,0,0,0,5,165
2013,12,9,9,26,0,-100.192,26.656,0,3,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2013,12,11,0,46,0,-108.924,19.535,0,10,0,0,0,5.2,132,0,0,0,0,0,0,0,0,5.4,165
2013,12,14,22,33,0,-103.714,19.447,0,104.6,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2013,12,20,5,27,0,-115.929,31.137,0,4.1,0,0,0,4.8,132,0,0,0,0,0,0,0,0,5.2,165
2013,12,23,11,23,0,-91.178,17.629,0,16.7,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2013,12,26,0,18,0,-116.277,32.598,0,23.3,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2013,12,30,1,32,46.6,-86.118,16.742,0,10,0,4.2,128,0,0,0,0,0,0,0,0,0,0,4.3,166
2014,1,1,19,3,0,-99.635,14.974,0,11.9,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,3,22,40,2,-88.867,14.441,0,180.3,0,4.1,128,0,0,0,0,0,0,0,0,0,0,4.2,166
2014,1,7,9,13,0,-114.489,31.491,0,16.5,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,12,2,7,0,-101.895,18.093,0,6.3,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,14,3,6,0,-88.678,16.223,0,82.6,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2014,1,14,11,5,0,-93.277,17.301,0,5,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,16,0,24,0,-110.908,26.738,0,5.9,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,20,5,16,0,-104.807,26.885,0,5,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,22,17,13,0,-93.891,16.858,0,173.1,0,0,0,4.8,132,0,0,0,0,0,0,0,0,5.2,165
2014,1,23,15,12,0,-98.809,15.174,0,15.1,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,23,20,26,0,-91.967,16.737,0,6.3,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,24,13,9,0,-102.457,17.871,0,86.2,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,1,28,16,14,0,-111.804,24.453,0,30,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2014,2,1,23,2,0,-100.38,19.407,0,10.7,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,2,3,13,12,0,-115.692,32.645,0,20,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2014,2,3,16,59,0,-97.171,17.394,0,74,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2014,2,4,3,3,48,-105.712,17.774,0,10,0,0,0,0,0,0,0,5.1,156,0,0,0,0,5.1,164
2014,2,5,0,23,9,-88.609,15.121,0,8.9,0,4.1,123,0,0,0,0,0,0,0,0,0,0,4.2,166
2014,2,5,18,13,0,-97.293,25.123,0,3,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,2,6,18,5,0,-101.02,18.173,0,57.8,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2014,2,6,21,57,0,-92.016,15.771,0,3.5,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2014,2,10,4,9,56,-105.054,17.948,0,10,0,0,0,0,0,0,0,5.2,156,0,0,0,0,5.2,164
2014,2,14,15,21,44,-87.666,13.072,0,174.7,0,4.3,123,0,0,0,0,0,0,0,0,0,0,4.4,166
2014,2,14,21,53,0,-96.151,15.375,0,3.3,0,0,0,4.4,132,0,0,0,0,0,0,0,0,5,165
2014,2,21,9,42,0,-105.239,28.095,0,3,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2014,2,23,4,44,0,-103.51,18.22,0,5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,2,24,4,4,28.1,-96.969,15.795,0,7.5,0,4.8,128,0,0,0,0,0,0,0,0,0,0,5.1,166
2014,3,2,22,17,14.4,-93.154,14.183,0,18.5,0,0,0,0,0,0,0,6,163,0,0,0,0,6,164
2014,3,5,2,24,0,-118.802,31.807,0,248.2,0,0,0,5.1,132,0,0,0,0,0,0,0,0,5.4,165
2014,3,5,17,51,0,-112.479,28.187,0,8.8,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2014,3,7,15,40,0,-97.927,14.691,0,16,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2014,3,9,2,58,0,-90.291,16.063,0,15,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2014,3,9,13,13,0,-100.388,24.517,0,10,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,3,9,14,52,50,-117.947,19.152,0,10,0,4,123,0,0,0,0,0,0,0,0,0,0,4,166
2014,3,9,18,37,57,-98.477,15.835,0,4,0,0,0,0,0,0,0,0,0,0,0,5.8,152,5.8,168
2014,3,9,19,32,31,-88.348,13.523,0,217.7,0,4.3,123,0,0,0,0,0,0,0,0,0,0,4.4,166
2014,3,11,8,27,24,-88.673,15.758,0,35,0,0,0,0,0,0,0,0,0,0,0,3.9,154,3.8,168
2014,3,17,15,1,0,-99.025,18.068,0,54.5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,3,17,22,38,0,-91.274,11.752,0,15,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2014,3,18,1,15,0,-115.047,29.408,0,5,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2014,3,20,4,44,0,-105.658,30.965,0,5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2014,3,20,17,4,47,-89.884,13.455,0,65.2,0,0,0,0,0,0,0,5.2,156,0,0,0,0,5.2,164
2014,3,22,0,58,0,-114.084,30.39,0,17.1,0,0,0,5.6,132,0,0,0,0,0,0,0,0,5.7,165
2014,3,22,19,49,11.9,-106.202,21.159,0,10,0,4.8,128,0,0,0,0,0,0,0,0,0,0,5.1,166
2014,3,25,5,27,0,-113.916,31.564,0,16,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2014,3,28,23,16,0,-88.189,12.697,0,20,0,0,0,4.3,132,0,0,0,0,0,0,0,0,5,165
2014,3,30,16,21,0,-98.24,17.692,0,51.8,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2014,4,8,1,59,0,-116.198,31.869,0,9.7,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2014,4,9,23,55,40,-90.405,14.355,0,179.3,0,4.9,123,0,0,0,0,0,0,0,0,0,0,5.3,166
2014,4,13,11,13,14,-104.848,15.374,0,10,0,0,0,0,0,0,0,5.1,156,0,0,0,0,5.1,164
2014,4,18,14,27,25.5,-101.05,17.37,47,18,47,0,0,0,0,0,0,7.3,78,0,0,0,0,7.3,164
2014,4,19,12,2,0,-91.265,16.093,0,5,0,0,0,3.8,132,0,0,0,0,0,0,0,0,4.8,165
2014,4,19,16,46,32.3,-92.445,13.108,0,22.8,0,4.7,128,0,0,0,0,0,0,0,0,0,0,5,166
2014,4,20,17,13,0,-93.924,13.187,0,20,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
